EXCHANGE_ACCOUNT_ID,SENT_INDIRECT_EXPOSURE,SENT_DIRECT_EXPOSURE,RECEIVED_INDIRECT_EXPOSURE,RECEIVED_DIRECT_EXPOSURE,cluster_category,cluster_name
15201,51.88,0,0,0,category_1,service_6
15201,0,0,89.88,0,category_8,service_115
20757,58.92,0,0,0,category_8,service_368
15163,7.61,0,0,0,category_1,service_260
15163,267638.14,158042.94,171302.79,0,category_1,service_53
10275,12243.9,0,0,0,category_1,service_66
6675,0,0,59885.61,22588.23,category_1,service_11
19593,6.25,0,0,0,category_1,service_221
20757,1019,0,27.25,0,category_1,service_53
15201,0,0,240.22,0,category_1,service_116
15163,7915.4,0,0,0,category_6,service_225
21627,0,0,998.53,0,category_1,service_51
15163,13801.58,0,0,0,category_1,service_15
19593,425.21,0,0,0,category_2,service_3
10275,2380.17,0,0,0,category_1,service_9
15163,32.04,0,0,0,category_12,service_106
21627,1049.46,1049.46,141.12,0,category_1,service_7
10275,24420.24,17080.15,4295.69,4295.69,category_1,service_1
15163,122.27,0,0,0,category_1,service_75
15163,39.13,0,0,0,category_1,service_149
21627,0,0,1027.19,0,category_1,service_181
15163,24.43,0,0,0,category_1,service_308
15201,0,0,432.41,0,category_1,service_253
12269,197.95,0,0,0,category_1,service_90
15201,2461.73,1929.11,0,0,category_1,service_83
12269,2398.28,0,0,0,category_9,service_199
18539,2025.4,0,0,0,category_6,service_20
18539,167.42,0,0,0,category_8,service_617
10275,46.73,0,0,0,category_1,service_122
18539,446.1,0,0,0,category_11,service_438
19593,4292.62,4225.08,8172.07,0,category_1,service_53
15201,0,0,47.76,0,category_4,service_574
6675,0,0,12.79,0,category_1,service_9
10931,93.13,0,52.47,0,category_7,service_31
18539,25.8,0,0,0,category_8,service_490
18539,137.44,0,284.94,0,category_1,service_89
6675,0,0,65.6,0,category_1,service_42
12269,92.38,0,0,0,category_4,service_64
10931,4.55,0,34.19,0,category_1,service_14
12269,206.6,0,0,0,category_1,service_10
12269,2219.18,83.11,0,0,category_2,service_8
15163,13088.66,0,0,0,category_2,service_3
20757,263.86,0,0,0,category_9,service_199
15163,21.19,0,0,0,category_1,service_447
16075,3028.12,3028.12,46150.73,45986.09,category_1,service_7
6675,0,0,4.32,0,category_7,service_68
15163,7270.53,0,0,0,category_2,service_104
20757,5122.42,1906.05,101.8,101.8,category_1,service_2
15201,0,0,311.72,0,category_12,service_287
12269,1683.39,0,0,0,category_6,service_148
20757,1230.06,0,0,0,category_1,service_66
12269,150.26,84.37,0,0,category_2,service_246
15621,17613.03,17613.03,0,0,category_6,service_18
15201,0,0,184.24,0,category_2,service_8
20757,2.47,0,0,0,category_2,service_61
20757,16.56,0,0,0,category_9,service_45
10275,8380.23,0,0,0,category_1,service_11
15163,920.32,0,0,0,category_1,service_195
10413,282608.25,282608.25,0,0,category_1,service_89
18539,155.03,21.25,0,0,category_4,service_41
15163,4117.3,0,0,0,category_1,service_83
10931,67.71,0,0,0,category_1,service_187
20757,1500.51,664.3,0,0,category_1,service_37
18539,93.39,0,4.28,0,category_1,service_50
20757,16.23,0,0,0,category_8,service_545
18539,7.08,0,0,0,category_2,service_246
18539,149.99,0,0,0,category_1,service_5
19593,0,0,1148.12,0,category_1,service_194
12269,9.61,0,0,0,category_1,service_362
20757,25.31,0,0,0,category_1,service_87
15163,15686.22,0,0,0,category_1,service_10
18423,41474.39,41474.39,6371,6371,category_1,service_28
10931,64.97,0,1987.06,0,category_1,service_7
21627,0,0,1003.3,0,category_1,service_178
20757,23.78,0,0,0,category_1,service_334
6675,0,0,5.73,0,category_4,service_164
15163,45.69,0,0,0,category_5,service_52
20757,1.36,0,0,0,category_1,service_42
15201,0,0,9.01,0,category_1,service_10
18539,34.18,0,0,0,category_1,service_439
20757,377.92,0,0,0,category_7,service_117
12269,6.82,0,0,0,category_4,service_84
18409,190.55,190.55,0,0,category_1,service_7
12269,15.84,0,0,0,category_1,service_37
16075,0,0,10.56,0,category_1,service_66
10931,0,0,45.26,0,category_4,service_69
20757,53.78,0,0,0,category_1,service_100
18409,829.4,829.4,0,0,category_1,service_121
12269,136.5,0,0,0,category_8,service_115
18539,61.24,0,0,0,category_1,service_34
15201,0,0,22.86,0,category_4,service_16
18539,128.65,0,0,0,category_12,service_106
20757,14.87,0,0,0,category_1,service_250
15163,61121.44,0,0,0,category_1,service_128
15201,0,0,991.16,0,category_1,service_163
19593,86.73,76.57,0,0,category_6,service_18
20757,5.36,0,0,0,category_3,service_44
15201,0,0,178.79,0,category_1,service_340
18539,139.67,0,6.58,0,category_1,service_1
10275,14.67,0,0,0,category_9,service_140
21627,0,0,1836.07,0,category_1,service_28
19593,632.74,0,106.88,0,category_1,service_50
12269,6.21,0,0,0,category_1,service_30
21627,0,0,2250.78,0,category_1,service_29
15201,0,0,20.58,0,category_1,service_238
10275,61.14,0,0,0,category_2,service_3
15163,22.17,0,0,0,category_1,service_23
6675,0,0,2.83,0,category_3,service_606
15201,0,0,1269.71,0,category_1,service_5
20757,111.74,0,0,0,category_1,service_198
20757,377.99,0,0,0,category_1,service_195
6675,0,0,143.57,0,category_1,service_50
6675,0,0,10.89,0,category_1,service_5
12269,105.62,0,0,0,category_7,service_137
15201,0,0,3090.78,0,category_1,service_89
20757,361.19,0,0,0,category_1,service_1
20757,205.52,0,0,0,category_1,service_73
15201,0,0,307.29,0,category_1,service_247
20757,224,0,0,0,category_1,service_495
21627,0,0,3472.1,0,category_1,service_87
15163,4161.46,0,90277.32,0,category_1,service_100
20757,61.23,0,0,0,category_2,service_130
12269,2548.25,0,0,0,category_2,service_3
15201,0,0,273.25,0,category_8,service_146
19593,0,0,2155.75,0,category_1,service_123
12269,4934.66,0,3727.32,488,category_1,service_28
21627,0,0,205.68,0,category_7,service_80
12269,64.11,0,0,0,category_8,service_368
15163,106.87,0,0,0,category_4,service_41
12269,11284.21,5373.28,104.17,0,category_6,service_18
20757,133.47,0,0,0,category_1,service_24
15163,223.44,0,0,0,category_1,service_87
15163,183.49,0,0,0,category_1,service_393
21627,25356.46,16408.33,8930.18,8881.26,category_1,service_11
18539,0,0,9.33,0,category_1,service_227
19593,12.71,0,39.44,0,category_1,service_2
15201,0,0,6.48,0,category_1,service_482
12269,2118.06,0,0,0,category_1,service_9
16075,53796.58,53796.58,11911.52,11911.52,category_1,service_53
12269,269.81,0,0,0,category_1,service_89
18539,15.6,0,0,0,category_1,service_125
18539,96.26,0,0,0,category_8,service_561
15163,47475.63,0,0,0,category_1,service_89
10931,156.28,0,206.71,0,category_6,service_18
6675,0,0,12.27,0,category_1,service_163
18539,201.81,0,1001.67,0,category_1,service_7
15163,104.03,0,0,0,category_6,service_148
10931,0,0,24.84,0,category_1,service_228
20757,135.35,0,0,0,category_6,service_20
18539,37.61,0,0,0,category_1,service_101
12269,35.67,0,0,0,category_1,service_220
10931,0,0,26.27,0,category_7,service_32
18409,0,0,5975.11,5975.11,category_1,service_11
15201,5.15,0,21117.2,0,category_1,service_7
18409,3133.62,3133.62,0,0,category_1,service_2
19593,14489.73,12667.34,6336.43,0,category_1,service_11
12269,117.44,0,0,0,category_1,service_116
10931,117.17,0,0,0,category_1,service_46
20757,189.94,0,0,0,category_1,service_402
6675,0,0,63.79,0,category_11,service_172
20757,738.28,0,0,0,category_1,service_7
18539,14.89,0,0,0,category_1,service_285
18539,74.63,0,0,0,category_1,service_90
19593,16.61,0,0,0,category_2,service_104
12269,0,0,33.91,0,category_1,service_179
19593,14.51,0,0,0,category_1,service_87
20757,1.11,0,0,0,category_4,service_16
19593,318.32,0,254.97,0,category_1,service_271
12269,1530.51,0,0,0,category_1,service_66
15163,9232.12,0,0,0,category_7,service_80
12269,49.74,0,0,0,category_1,service_191
18539,5427.67,0,345.23,0,category_1,service_11
12269,12.66,0,0,0,category_8,service_203
12269,236.63,0,0,0,category_8,service_165
21627,0,0,938.94,0,category_1,service_362
18409,0,0,16324.76,16324.76,category_1,service_1
15201,0,0,1492.67,0,category_12,service_106
6675,0,0,21.08,0,category_1,service_29
12269,177.98,137.34,39.5,0,category_2,service_155
18539,22.47,0,0,0,category_1,service_85
12269,22.91,0,23.15,0,category_1,service_27
15163,23.63,0,0,0,category_2,service_130
12269,7.78,0,0,0,category_1,service_97
18539,240.15,0,0,0,category_8,service_58
10931,13.16,0,208.07,0,category_1,service_66
18539,18.09,0,0,0,category_9,service_140
12269,754.83,231.05,0,0,category_1,service_85
15201,0,0,12.73,0,category_14,service_457
18539,287.04,0,0,0,category_2,service_130
20757,215.66,0,0,0,category_5,service_65
19593,0,0,32.18,0,category_1,service_66
10275,4080.51,0,0,0,category_1,service_2
10931,0,0,19.91,0,category_1,service_24
13245,252099.75,252099.75,185292.46,160628.33,category_1,service_53
18539,223.05,0,0,0,category_9,service_199
10931,0,0,3997.54,0,category_5,service_65
6675,0,0,20.2,0,category_1,service_33
12269,387.57,0,0,0,category_1,service_181
10413,435.31,435.31,0,0,category_1,service_1
15163,252.41,0,0,0,category_1,service_85
19593,120.08,0,0,0,category_1,service_24
15201,0,0,221.74,0,category_1,service_149
10275,906.04,0,0,0,category_1,service_154
18539,204.08,0,0,0,category_1,service_315
6675,0,0,6.15,0,category_1,service_113
6675,0,0,30.99,0,category_6,service_148
12269,290.2,0,0,0,category_1,service_75
18539,0,0,195.39,0,category_1,service_103
19593,17.18,0,0,0,category_7,service_405
21627,0,0,20509.73,4648.41,category_1,service_1
20757,52.87,0,0,0,category_1,service_91
15201,0,0,70.55,0,category_6,service_148
12269,0,0,97.29,0,category_6,service_225
19593,0,0,1961.46,0,category_7,service_68
12269,30.77,0,0,0,category_4,service_169
18423,12452.4,12452.4,0,0,category_1,service_53
15201,59.43,0,0,0,category_2,service_3
18539,55.6,0,1.97,0,category_7,service_68
6675,623.58,0,1309.99,0,category_1,service_28
15201,42.21,0,0,0,category_5,service_210
19593,0,0,1787.44,0,category_1,service_218
10931,0,0,66.7,0,category_1,service_100
6675,0,0,0.3,0,category_5,service_19
15163,964.68,0,0,0,category_4,service_86
21627,6027.85,0,0,0,category_6,service_18
10275,97.76,0,0,0,category_1,service_42
12269,128.13,0,0,0,category_4,service_69
12269,2672.83,2653.11,0,0,category_1,service_51
20757,153.59,0,0,0,category_1,service_123
15163,936.65,0,0,0,category_1,service_163
19593,0,0,111.35,0,category_1,service_100
16075,44461.61,44461.61,34617.77,34617.77,category_1,service_2
15621,223238.31,223238.31,0,0,category_1,service_50
18539,34.01,0,0,0,category_8,service_126
10931,68.42,0,0,0,category_4,service_192
18539,38.6,0,0,0,category_8,service_88
16075,7879.95,7879.95,0,0,category_1,service_1
15201,0,0,486.6,0,category_1,service_38
10931,0,0,13.01,0,category_1,service_340
12269,22.15,0,0,0,category_1,service_93
10275,13282.71,0,0,0,category_2,service_8
19593,0,0,20.34,0,category_1,service_75
10275,5182.98,915.39,0,0,category_1,service_50
18539,26.58,0,0,0,category_1,service_296
15163,6.42,0,0,0,category_1,service_407
20757,29.79,0,0,0,category_1,service_9
18423,0,0,1055.45,1055.45,category_1,service_66
15201,0,0,6.21,0,category_1,service_42
12269,32.18,0,0,0,category_1,service_14
10931,3456.77,0,2374.27,0,category_1,service_11
20757,3.26,0,0,0,category_1,service_220
15201,0,0,32.25,0,category_1,service_274
12269,555.87,173.18,0,0,category_4,service_161
12269,11872.05,4850.45,369.85,0,category_1,service_11
12269,3189.05,373.53,71.89,52.49,category_1,service_7
15163,52.44,0,0,0,category_1,service_186
18539,176.46,0,9.25,0,category_1,service_24
15163,11.45,0,0,0,category_7,service_121
18409,2286.4,2286.4,0,0,category_1,service_244
19593,146.85,0,0,0,category_1,service_129
19593,30.37,0,0,0,category_1,service_116
15201,0,0,9.63,0,category_1,service_76
12269,0,0,164.62,0,category_1,service_34
12269,125.47,0,0,0,category_7,service_32
19593,0,0,432.58,0,category_5,service_52
10931,0,0,143.25,0,category_1,service_38
10275,908.17,908.17,0,0,category_1,service_156
18539,156.67,0,0,0,category_1,service_42
18539,185.82,0,0,0,category_3,service_56
20757,10.82,0,0,0,category_1,service_149
6675,3236.78,0,0,0,category_2,service_3
15201,0,0,2560.49,0,category_1,service_50
12269,22.25,0,0,0,category_1,service_263
17167,2492.93,2492.93,4271.54,3976.45,category_1,service_100
18409,0,0,4855.11,4855.11,category_1,service_28
21627,0,0,17.81,0,category_1,service_67
18539,96.55,96.55,0,0,category_1,service_144
12269,5.26,0,0,0,category_2,service_61
15163,54.28,0,0,0,category_1,service_79
19593,59.52,59.52,0,0,category_1,service_71
20757,56.9,0,0,0,category_8,service_126
15201,0,0,36.79,0,category_9,service_140
10275,4794.61,0,0,0,category_1,service_7
12269,9882,0,326.88,0,category_1,service_50
12269,183.05,0,0,0,category_1,service_38
19593,21.66,0,0,0,category_1,service_474
15201,0,0,37.05,0,category_1,service_25
15163,4525.42,0,0,0,category_1,service_118
18539,233.11,0,0,0,category_1,service_67
15163,4969.58,0,0,0,category_1,service_90
6675,0,0,21.22,0,category_1,service_37
18539,1059.04,0,4.5,0,category_3,service_44
20757,188.38,0,0,0,category_9,service_239
15201,68.64,0,0,0,category_5,service_65
15201,0,0,405.76,0,category_1,service_24
20757,8.59,0,0,0,category_2,service_142
15163,298757.42,0,477145.94,0,category_1,service_28
19593,0,0,188.91,0,category_1,service_89
15201,0,0,275.67,0,category_1,service_250
15201,0,0,12.75,0,category_1,service_29
15201,0,0,17,0,category_1,service_78
12269,165.98,0,0,0,category_1,service_233
20757,6.28,0,0,0,category_8,service_236
12269,4.68,0,0,0,category_1,service_406
19593,0,0,8.21,0,category_1,service_361
15201,0,0,58.28,0,category_1,service_360
6675,0,0,15320.63,14923.62,category_1,service_7
18539,0,0,74.38,0,category_9,service_318
20757,2.46,0,0,0,category_1,service_128
18539,1933.9,0,0,0,category_2,service_3
18409,0,0,5037.1,0,category_1,service_156
6675,0,0,3,0,category_1,service_124
12269,48558.7,39514.67,461.18,358.32,category_1,service_53
20757,5.71,0,0,0,category_8,service_58
10275,4168.28,0,0,0,category_1,service_89
10931,171.51,0,363.64,0,category_4,service_41
18539,30.92,0,0,0,category_8,service_48
20757,2792.77,0,0,0,category_6,service_18
18423,9257.93,9257.93,13434.16,35.42,category_1,service_315
12269,372.21,270.64,0,0,category_4,service_81
18539,30.47,0,0,0,category_1,service_116
20757,46.08,0,0,0,category_1,service_348
15201,0,0,317.95,0,category_3,service_12
18409,0,0,866.39,0,category_1,service_93
20757,3.64,0,0,0,category_1,service_46
15201,3278.67,0,28709.23,2562.99,category_6,service_18
15163,363.02,0,0,0,category_4,service_60
18539,58.83,0,0,0,category_1,service_71
15163,10.9,0,0,0,category_9,service_318
18539,3522.47,0,0,0,category_6,service_18
15163,102.57,0,0,0,category_1,service_229
15163,13.95,0,0,0,category_12,service_525
15201,0,0,311.68,0,category_9,service_199
12269,39.88,39.88,0,0,category_2,service_277
18103,1005.9,1005.9,0,0,category_1,service_247
15163,1890.06,0,0,0,category_1,service_66
10931,32.93,0,10821.14,9811.48,category_1,service_87
15163,374.35,0,0,0,category_8,service_115
15201,0,0,1529.64,0,category_1,service_195
21627,0,0,5490.51,0,category_5,service_105
15163,36.81,0,0,0,category_1,service_129
20757,5112.23,0,8350.27,0,category_1,service_28
15201,0,0,27.95,0,category_1,service_71
6675,0,0,38.24,0,category_1,service_63
12269,6.11,0,0,0,category_7,service_213
20757,232.46,0,0,0,category_8,service_165
15163,130.38,0,0,0,category_1,service_43
18539,174.67,0,0,0,category_8,service_115
20757,38.43,0,0,0,category_1,service_156
10931,12.82,0,0,0,category_1,service_1
18103,23854.84,0,0,0,category_1,service_28
20757,21.8,0,0,0,category_2,service_8
15201,0,0,85.29,0,category_1,service_188
15163,248.96,0,0,0,category_11,service_131
18539,766.53,0,0,0,category_6,service_148
10931,0,0,11.71,0,category_1,service_123
12269,13.46,0,0,0,category_4,service_631
12269,6.22,0,0,0,category_12,service_287
19593,5876.42,5858.68,1940.18,0,category_1,service_178
18539,14277.94,8180.02,62.02,0,category_1,service_53
15201,0,0,11.87,0,category_1,service_412
15163,44.25,0,0,0,category_3,service_44
6675,0,0,25.6,0,category_4,service_41
18103,0,0,201.27,0,category_4,service_41
15163,1465.58,0,101.34,0,category_1,service_50
19593,85.74,85.74,0,0,category_2,service_246
15163,18.66,0,0,0,category_1,service_220
18539,1470.48,844.35,0,0,category_1,service_51
18539,1065.48,0,0,0,category_8,service_35
20757,120.67,0,0,0,category_7,service_68
15163,5735.91,0,0,0,category_1,service_34
12269,1034.38,0,31.15,0,category_1,service_42
10931,0,0,13.07,0,category_1,service_37
20757,41.72,0,0,0,category_4,service_41
6675,0,0,288.81,0,category_5,service_135
6675,0,0,31.71,0,category_1,service_107
10275,1029.9,0,0,0,category_1,service_317
20757,7.42,0,0,0,category_4,service_81
15163,86.81,0,0,0,category_1,service_191
15163,659.84,0,0,0,category_1,service_122
15163,4684.49,0,0,0,category_1,service_38
12269,711.93,0,0,0,category_1,service_195
20757,98.39,0,0,0,category_1,service_83
18539,12.99,0,0,0,category_9,service_45
20757,4.52,0,0,0,category_1,service_23
12269,683.53,0,0,0,category_1,service_2
20757,159.63,0,0,0,category_1,service_50
20757,312.55,0,0,0,category_1,service_89
18539,446.46,0,0,0,category_1,service_15
15163,11790.18,0,0,0,category_1,service_7
18539,55.19,0,0,0,category_4,service_461
10275,15940.9,0,0,0,category_1,service_28
18539,4356.57,2514.38,1398.49,0,category_1,service_2
15201,0,0,192.67,0,category_4,service_81
12269,938.61,0,0,0,category_1,service_6
6675,0,0,12.79,0,category_1,service_38
10987,0,0,2596.8,0,category_5,service_445
18847,4695.48,0,0,0,category_1,service_66
12063,0,0,2048.4,1584.57,category_5,service_52
19045,34.15,0,0,0,category_8,service_40
10987,0,0,506.25,0,category_1,service_11
21291,89486.34,0,0,0,category_1,service_352
17521,925.24,925.24,0,0,category_1,service_94
12849,7.06,0,0,0,category_1,service_71
10987,0,0,14.29,0,category_1,service_33
12807,0,0,10.71,0,category_1,service_66
19237,0,0,292.71,0,category_1,service_144
10987,0,0,693.66,0,category_1,service_156
10987,0,0,3811.86,0,category_5,service_52
17587,0,0,134.65,0,category_1,service_50
12063,31.74,0,1044.16,0,category_2,service_3
12063,0,0,4296.86,0,category_5,service_65
10987,0,0,1436.21,0,category_1,service_128
17587,0,0,62742.25,0,category_5,service_135
14713,9534.09,0,26716.99,0,category_1,service_128
10987,0,0,34.56,0,category_1,service_293
12849,0,0,30.48,0,category_1,service_360
10987,0,0,95.5,0,category_5,service_65
12849,5.31,0,0,0,category_4,service_84
11107,0,0,4484.1,0,category_1,service_53
21291,27559.96,0,0,0,category_2,service_3
10987,0,0,12.32,0,category_3,service_469
14713,0,0,191.22,0,category_3,service_44
12063,0,0,479.31,479.31,category_1,service_201
19045,2125.83,37.64,0,0,category_1,service_53
19045,18.27,0,0,0,category_12,service_287
19045,12.37,0,0,0,category_1,service_89
18847,166.21,0,0,0,category_3,service_44
12063,0,0,37.76,0,category_1,service_113
