ACCOUNT_ID,AMOUNT_nunique_type_1,AMOUNT_nunique_type_2,AMOUNT_nunique_type_3,AMOUNT_nunique_type_4,AMOUNT_nunique_type_5,AMOUNT_sum_type_1,AMOUNT_sum_type_2,AMOUNT_sum_type_3,AMOUNT_sum_type_4,AMOUNT_sum_type_5,CURRENCY_nunique_type_1,CURRENCY_nunique_type_2,CURRENCY_nunique_type_3,CURRENCY_nunique_type_4,CURRENCY_nunique_type_5,CURRENCY_sum_type_1,CURRENCY_sum_type_2,CURRENCY_sum_type_3,CURRENCY_sum_type_4,CURRENCY_sum_type_5
14073,,5.0,1.0,,,,15.600000000000001,25000.0,,,,1.0,1.0,,,,currency_3currency_3currency_3currency_3currency_3,currency_1,,
14077,1.0,1.0,,,,500.0,10.987939,,,,1.0,1.0,,,,currency_1,currency_2,,,
14085,1.0,2.0,1.0,,,1500.0,107.0,500.0,,,1.0,2.0,1.0,,,currency_1currency_1currency_1,currency_1currency_3,currency_1,,
14087,1.0,5.0,2.0,,,1000.0,2.755205,24500.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_2currency_2currency_2currency_2currency_2currency_2,currency_1currency_1,,
14095,3.0,8.0,6.0,,,500.176079,0.983306,500.48644,,,2.0,1.0,2.0,,,currency_2currency_1currency_2,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_2currency_2currency_2currency_2currency_2currency_1,,
14107,1.0,3.0,2.0,,,1.3333,3417.93,1.8333,,,1.0,1.0,1.0,,,currency_2,currency_1currency_1currency_1,currency_2currency_2,,
14115,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
14117,,,2.0,,,,,7020.0,,,,,2.0,,,,,currency_1currency_2,,
14125,,1.0,1.0,,,,3.0,500.0,,,,1.0,1.0,,,,currency_3,currency_1,,
14129,,2.0,,,,,0.7377739999999999,,,,,1.0,,,,,currency_2currency_2,,,
14159,,,1.0,,,,,0.388676,,,,,1.0,,,,,currency_2,,
14161,1.0,1.0,1.0,,,2500.0,0.1,2000.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1currency_1,currency_2,currency_1currency_1currency_1currency_1,,
14165,1.0,,1.0,,,1000.0,,1000.0,,,1.0,,1.0,,,currency_1currency_1,,currency_1currency_1,,
14169,2.0,8.0,5.0,,,5000.148594,3.475547,14404.20965,,,2.0,1.0,2.0,,,currency_1currency_1currency_1currency_1currency_1currency_2currency_1currency_1currency_1currency_1currency_1,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_1currency_1currency_1currency_1currency_2currency_2currency_1currency_1currency_1currency_1currency_1,,
14171,,2.0,1.0,,,,0.0271,50.0,,,,1.0,1.0,,,,currency_2currency_2,currency_1,,
14175,,,4.0,,,,,3.4107710000000004,,,,,1.0,,,,,currency_3currency_3currency_3currency_3,,
14185,,1.0,,,,,23349.3,,,,,1.0,,,,,currency_1,,,
14195,,3.0,1.0,,,,6.285219,93500.0,,,,1.0,1.0,,,,currency_2currency_2currency_2,currency_1,,
14207,,1.0,,,,,133.189079,,,,,1.0,,,,,currency_3,,,
14211,3.0,,5.0,,,2000.498433,,24001.100835000005,,,2.0,,2.0,,,currency_2currency_1currency_1currency_1currency_2currency_1,,currency_1currency_1currency_2currency_1currency_2currency_1currency_1currency_1currency_1currency_1currency_2currency_1currency_1,,
14225,1.0,,1.0,,,1000.0,,1000.0,,,1.0,,1.0,,,currency_1currency_1,,currency_1currency_1,,
14237,1.0,1.0,,,,300.0,0.057096,,,,1.0,1.0,,,,currency_1,currency_2,,,
14245,,2.0,,,,,8.1,,,,,1.0,,,,,currency_2currency_2,,,
14249,,2.0,1.0,,,,12600.0,0.5,,,,1.0,1.0,,,,currency_1currency_1,currency_2,,
14253,1.0,1.0,2.0,,,1000.0,4.57,21500.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_2,currency_1currency_1currency_1currency_1,,
14263,3.0,5.0,2.0,,,497.12300000000005,0.29580100000000004,0.232018,,,2.0,1.0,1.0,,,currency_1currency_1currency_2,currency_2currency_2currency_2currency_2currency_2,currency_2currency_2,,
14265,,,1.0,,,,,100713.0,,,,,1.0,,,,,currency_1,,
14271,1.0,5.0,1.0,,,1000.0,896.0,1500.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_3currency_3currency_3currency_3currency_3currency_3,currency_1currency_1currency_1,,
14273,1.0,2.0,,,,500.0,2.346792,,,,1.0,2.0,,,,currency_1,currency_2currency_3,,,
14291,,1.0,,,,,0.026039,,,,,1.0,,,,,currency_2,,,
14293,1.0,1.0,1.0,,,0.9990000000000001,8800.0,0.9990000000000001,,,1.0,1.0,1.0,,,currency_2,currency_1,currency_2,,
14299,,,1.0,,,,,10000.0,,,,,1.0,,,,,currency_1,,
14305,1.0,2.0,,,,500.0,27.7421,,,,1.0,2.0,,,,currency_1,currency_2currency_3,,,
14309,4.0,1.0,8.0,,,1000.0,0.8,2000.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1,currency_2currency_2,currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1,,
14319,,1.0,,,,,1.0,,,,,1.0,,,,,currency_3,,,
14323,1.0,2.0,1.0,,,1000.0,1.2162899999999999,2000.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_2currency_2,currency_1currency_1currency_1currency_1,,
14325,2.0,,5.0,,,0.9278,,5.895416000000001,,,1.0,,2.0,,,currency_2currency_2,,currency_2currency_2currency_2currency_2currency_3,,
14335,,1.0,1.0,,,,3500.0,0.495047,,,,1.0,1.0,,,,currency_1,currency_2,,
14341,,1.0,1.0,,,,9667.94,0.636017,,,,1.0,1.0,,,,currency_1,currency_2,,
14359,,1.0,,,,,3.098278,,,,,1.0,,,,,currency_3,,,
14363,1.0,2.0,1.0,,,5.2999,48306.78,5.2999,,,1.0,1.0,1.0,,,currency_2,currency_1currency_1,currency_2,,
14371,,1.0,,,,,0.062942,,,,,1.0,,,,,currency_2,,,
14395,,3.0,,,,,3.32639,,,,,2.0,,,,,currency_2currency_2currency_3,,,
14397,4.0,6.0,8.0,,,0.7856289999999999,831.315,1.167284,,,1.0,2.0,1.0,,,currency_2currency_2currency_2currency_2,currency_2currency_1currency_2currency_2currency_2currency_2,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
14403,,,1.0,,,,,14.999579999999998,,,,,1.0,,,,,currency_3,,
14405,,6.0,1.0,,,,1.42,12000.0,,,,1.0,1.0,,,,currency_2currency_2currency_2currency_2currency_2currency_2,currency_1,,
14415,,2.0,,,,,129.42133,,,,,1.0,,,,,currency_3currency_3,,,
14417,,1.0,1.0,,,,9998.24,0.8547,,,,1.0,1.0,,,,currency_1,currency_2,,
14421,1.0,2.0,3.0,,,1.1022,3460.35,43201.8986,,,1.0,2.0,2.0,,,currency_2,currency_1currency_2,currency_2currency_2currency_1,,
14423,,1.0,1.0,,,,0.5709609999999999,50000.0,,,,1.0,1.0,,,,currency_2,currency_1,,
14427,,1.0,1.0,,,,34.97,45000.0,,,,1.0,1.0,,,,currency_3,currency_1,,
14433,,1.0,,,,,0.400503,,,,,1.0,,,,,currency_2,,,
14437,2.0,2.0,3.0,,,850.0,0.14300000000000002,1250.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_2currency_2,currency_1currency_1currency_1currency_1,,
14439,,3.0,,,,,2.234673,,,,,2.0,,,,,currency_2currency_2currency_3,,,
14449,,,1.0,,,,,100000.0,,,,,1.0,,,,,currency_1,,
14459,,1.0,1.0,,,,0.5,1000.0,,,,1.0,1.0,,,,currency_2,currency_1currency_1,,
14473,1.0,,1.0,,,500.0,,200000.0,,,1.0,,1.0,,,currency_1,,currency_1,,
14485,,1.0,,,,,112.558318,,,,,1.0,,,,,currency_3,,,
14489,1.0,,1.0,,,1.2163030000000001,,1.2163030000000001,,,1.0,,1.0,,,currency_2,,currency_2,,
14497,,2.0,5.0,,,,11.695173,88881.0,,,,2.0,1.0,,,,currency_3currency_2currency_2currency_2currency_2,currency_1currency_1currency_1currency_1currency_1,,
14499,,1.0,1.0,,,,4932.64,4.05,,,,1.0,1.0,,,,currency_1,currency_3,,
14513,1.0,3.0,2.0,,,2000.0,6.559716,53000.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1,currency_2currency_2currency_2,currency_1currency_1currency_1currency_1currency_1currency_1currency_1,,
14515,,1.0,1.0,,,,45.354898999999996,40.364540000000005,,,,1.0,1.0,,,,currency_2,currency_2,,
14517,,1.0,,,,,2.5,,,,,1.0,,,,,currency_2,,,
14521,,,3.0,,,,,70.0,,,,,1.0,,,,,currency_1currency_1currency_1,,
14529,,1.0,1.0,,,,3658.75,0.48588100000000006,,,,1.0,1.0,,,,currency_1,currency_2,,
14535,2.0,3.0,2.0,,,500.324613,1.218678,1500.324613,,,2.0,1.0,2.0,,,currency_2currency_1,currency_2currency_2currency_2currency_2,currency_1currency_1currency_1currency_2,,
14541,,1.0,,,,,0.655367,,,,,1.0,,,,,currency_2,,,
14547,,3.0,1.0,,,,19.653842,18500.0,,,,2.0,1.0,,,,currency_3currency_2currency_2,currency_1,,
14549,3.0,1.0,4.0,,,503.095901,2.831121,503.122121,,,2.0,1.0,2.0,,,currency_2currency_2currency_1,currency_2,currency_1currency_2currency_2currency_2,,
14561,1.0,1.0,1.0,,,1.7,13006.85,1.7,,,1.0,1.0,1.0,,,currency_2,currency_1,currency_2,,
14569,1.0,1.0,,,,500.0,0.320164,,,,1.0,1.0,,,,currency_1,currency_2,,,
14573,,4.0,1.0,,,,91.743,1000.0,,,,2.0,1.0,,,,currency_2currency_3currency_2currency_3currency_2,currency_1currency_1,,
14581,1.0,9.0,1.0,,,2000.0,235.735221,120.10309,,,1.0,2.0,1.0,,,currency_1currency_1currency_1currency_1,currency_3currency_3currency_3currency_3currency_3currency_3currency_2currency_2currency_2currency_3,currency_3,,
14585,,3.0,1.0,,,,18.2,4000.0,,,,1.0,1.0,,,,currency_3currency_3currency_3,currency_1,,
14589,1.0,1.0,1.0,,,3000.0,0.5,3000.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1currency_1currency_1,currency_2,currency_1currency_1currency_1currency_1currency_1currency_1,,
14591,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
14593,,,1.0,,,,,100.0,,,,,1.0,,,,,currency_1,,
14595,1.0,1.0,1.0,,,4000.0,3.0,4000.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1,currency_2,currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1,,
14601,,1.0,,,,,11881.91,,,,,1.0,,,,,currency_1,,,
14605,1.0,1.0,4.0,,,0.459325,1.18977,6.55991,,,1.0,1.0,1.0,,,currency_2,currency_2,currency_2currency_2currency_2currency_2,,
14609,,1.0,1.0,,,,0.467,1000.0,,,,1.0,1.0,,,,currency_2,currency_1currency_1,,
14611,,1.0,,,,,0.5,,,,,1.0,,,,,currency_2,,,
14613,,1.0,,,,,0.067557,,,,,1.0,,,,,currency_2,,,
14617,4.0,2.0,6.0,,,2.2539900000000004,0.51,502.47472,,,1.0,1.0,2.0,,,currency_2currency_2currency_2currency_2,currency_2currency_2,currency_2currency_2currency_2currency_2currency_2currency_1,,
14627,1.0,3.0,1.0,,,1500.0,45.0,1000.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1,currency_3currency_3currency_3currency_3,currency_1currency_1,,
14633,,2.0,,,,,2014.827655,,,,,2.0,,,,,currency_3currency_1,,,
14635,1.0,,2.0,,,1500.0,,500.01,,,1.0,,2.0,,,currency_1currency_1currency_1,,currency_1currency_3,,
14639,1.0,1.0,1.0,,,500.0,27.157776000000002,9000.0,,,1.0,1.0,1.0,,,currency_1,currency_3,currency_1,,
14641,,2.0,,,,,0.8430249999999999,,,,,2.0,,,,,currency_2currency_3,,,
14645,1.0,2.0,1.0,,,500.0,1.005,500.0,,,1.0,1.0,1.0,,,currency_1,currency_2currency_2,currency_1,,
14649,1.0,,1.0,,,1500.0,,1500.0,,,1.0,,1.0,,,currency_1currency_1currency_1,,currency_1currency_1currency_1,,
14651,,2.0,3.0,,,,8.0,70000.0,,,,1.0,1.0,,,,currency_2currency_2,currency_1currency_1currency_1,,
14655,,,1.0,,,,,6.389776,,,,,1.0,,,,,currency_2,,
14657,1.0,1.0,2.0,,,0.425,2.5,4.425,,,1.0,1.0,1.0,,,currency_2,currency_2,currency_2currency_2,,
14659,,,1.0,,,,,7500.0,,,,,1.0,,,,,currency_1,,
14661,1.0,1.0,1.0,,,0.216416,995.58,0.216416,,,1.0,1.0,1.0,,,currency_2,currency_1,currency_2,,
14673,4.0,4.0,4.0,,,44.541982000000004,324.941997,100.71198199999999,,,2.0,2.0,2.0,,,currency_1currency_2currency_2currency_2,currency_1currency_1currency_2currency_1,currency_1currency_2currency_2currency_2,,
14679,,1.0,1.0,,,,2.626293,3357.21,,,,1.0,1.0,,,,currency_3,currency_1,,
14683,,8.0,2.0,,,,104.578248,130000.0,,,,2.0,1.0,,,,currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_3currency_2currency_2currency_2currency_2currency_3currency_3currency_2currency_2currency_3currency_2currency_3currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_1currency_1,,
14685,1.0,2.0,,,,1000.0,1.612795,,,,1.0,1.0,,,,currency_1currency_1,currency_2currency_2,,,
14689,,1.0,1.0,,,,3327.12,0.4607,,,,1.0,1.0,,,,currency_1,currency_2,,
14693,,3.0,1.0,,,,1407.42,20000.0,,,,2.0,1.0,,,,currency_1currency_3currency_3,currency_1,,
14695,1.0,,1.0,,,2000.0,,3000.0,,,1.0,,1.0,,,currency_1currency_1currency_1currency_1,,currency_1currency_1currency_1currency_1currency_1currency_1,,
14699,,,1.0,,,,,1500.0,,,,,1.0,,,,,currency_1currency_1currency_1,,
14707,,1.0,1.0,,,,15.687168,125000.0,,,,1.0,1.0,,,,currency_2,currency_1,,
14713,,1.0,,,,,121.880825,,,,,1.0,,,,,currency_3,,,
14717,,1.0,1.0,,,,106.16643,34750.0,,,,1.0,1.0,,,,currency_3,currency_1,,
14731,,4.0,1.0,,,,4.452436,24000.0,,,,1.0,1.0,,,,currency_2currency_2currency_2currency_2,currency_1currency_1currency_1currency_1,,
14735,,1.0,,,,,6.0,,,,,1.0,,,,,currency_3,,,
14741,,1.0,1.0,,,,57225.45,13.705317,,,,1.0,1.0,,,,currency_1,currency_2,,
14751,,1.0,,,,,0.01,,,,,1.0,,,,,currency_3,,,
14755,1.0,,2.0,,,1000.0,,2000.050123,,,1.0,,2.0,,,currency_1currency_1,,currency_1currency_1currency_1currency_1currency_3,,
14781,,1.0,1.0,,,,1.0,40000.0,,,,1.0,1.0,,,,currency_2,currency_1,,
14783,1.0,2.0,1.0,,,500.0,50.026749,30000.0,,,1.0,2.0,1.0,,,currency_1,currency_3currency_2,currency_1,,
14785,2.0,3.0,3.0,,,500.067934,0.709375,800.067934,,,2.0,2.0,2.0,,,currency_1currency_2,currency_3currency_2currency_2,currency_1currency_1currency_2,,
14793,,,1.0,,,,,0.39899999999999997,,,,,1.0,,,,,currency_2,,
14799,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
14805,,2.0,1.0,,,,138.074059,39985.0,,,,2.0,1.0,,,,currency_2currency_3,currency_1,,
14813,,,1.0,,,,,150.0,,,,,1.0,,,,,currency_1,,
14817,1.0,1.0,1.0,,,2.9989999999999997,1000.0,2.9989999999999997,,,1.0,1.0,1.0,,,currency_2,currency_1,currency_2,,
14821,3.0,2.0,4.0,,,14.780721999999999,62420.0,16.748171,,,1.0,1.0,1.0,,,currency_2currency_2currency_2,currency_1currency_1,currency_2currency_2currency_2currency_2,,
14823,1.0,1.0,2.0,,,0.1757,0.23585,7.2207,,,1.0,1.0,2.0,,,currency_2,currency_2,currency_2currency_3,,
14827,2.0,2.0,4.0,,,1.910142,0.40069,4501.958946,,,1.0,1.0,2.0,,,currency_2currency_2,currency_2currency_2,currency_1currency_2currency_2currency_2,,
14831,,,1.0,,,,,60000.0,,,,,1.0,,,,,currency_1,,
14843,1.0,,2.0,,,0.06893099999999999,,0.07092999999999999,,,1.0,,2.0,,,currency_4,,currency_2currency_4,,
14845,,,1.0,,,,,8000.0,,,,,1.0,,,,,currency_1,,
14855,1.0,1.0,1.0,,,1000.0,0.392725,2450.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_2,currency_1,,
14861,1.0,1.0,1.0,,,1000.0,0.2061,500.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_2,currency_1,,
14869,1.0,,,,,1000.0,,,,,1.0,,,,,currency_1currency_1,,,,
14871,1.0,1.0,2.0,,,1000.0,10.0,5500.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_3,currency_1currency_1,,
14875,,1.0,,,,,2.5,,,,,1.0,,,,,currency_3,,,
14877,1.0,,1.0,,,1000.0,,500.0,,,1.0,,1.0,,,currency_1currency_1,,currency_1,,
14885,,,1.0,,,,,5000.0,,,,,1.0,,,,,currency_1,,
14909,,1.0,,,,,0.059586,,,,,1.0,,,,,currency_2,,,
14911,,,1.0,,,,,27500.0,,,,,1.0,,,,,currency_1,,
14913,,1.0,1.0,,,,7900.0,1.0,,,,1.0,1.0,,,,currency_1,currency_2,,
14923,1.0,,1.0,,,0.22575,,0.22575,,,1.0,,1.0,,,currency_2,,currency_2,,
14925,,,1.0,,,,,100.0,,,,,1.0,,,,,currency_1,,
14927,,6.0,1.0,,,,6.319999999999999,43990.0,,,,1.0,1.0,,,,currency_2currency_2currency_2currency_2currency_2currency_2,currency_1,,
14929,1.0,2.0,1.0,,,2500.0,2.2,1000.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1currency_1,currency_2currency_2,currency_1currency_1,,
14939,,,1.0,,,,,0.4667,,,,,1.0,,,,,currency_2,,
14945,1.0,,1.0,,,3000.0,,1500.0,,,1.0,,1.0,,,currency_1currency_1currency_1currency_1currency_1currency_1,,currency_1currency_1currency_1,,
14963,,,1.0,,,,,50500.0,,,,,1.0,,,,,currency_1,,
14973,1.0,,1.0,,,3.8989999999999996,,3.8989999999999996,,,1.0,,1.0,,,currency_2,,currency_2,,
14979,1.0,1.0,1.0,,,4000.0,9.0,2500.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1,currency_3,currency_1currency_1currency_1currency_1currency_1,,
14983,3.0,3.0,8.0,,,1000.20326,1.5211070000000002,11520.331789,,,2.0,1.0,2.0,,,currency_2currency_1currency_2currency_1,currency_2currency_2currency_2,currency_1currency_1currency_2currency_2currency_2currency_2currency_2currency_1,,
14993,,1.0,1.0,,,,1991.57,6.0,,,,1.0,1.0,,,,currency_1,currency_3,,
14999,2.0,,2.0,,,9.01,,9.01,,,1.0,,1.0,,,currency_2currency_2,,currency_2currency_2,,
15005,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
15007,2.0,,,,,100.170936,,,,,2.0,,,,,currency_2currency_1,,,,
15009,,1.0,,,,,1000.0,,,,,1.0,,,,,currency_5,,,
15011,,1.0,,,,,50000.0,,,,,1.0,,,,,currency_1,,,
15015,,,3.0,,,,,1046.707218,,,,,2.0,,,,,currency_1currency_3currency_1currency_3,,
15031,1.0,,2.0,,,1500.0,,10500.0,,,1.0,,1.0,,,currency_1currency_1currency_1,,currency_1currency_1,,
15041,,1.0,,,,,0.255983,,,,,1.0,,,,,currency_2,,,
15045,,13.0,2.0,,,,93.82171,48252.240000000005,,,,2.0,1.0,,,,currency_3currency_3currency_2currency_2currency_3currency_3currency_3currency_3currency_3currency_2currency_2currency_3currency_3currency_2,currency_1currency_1,,
15053,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
15065,,4.0,1.0,,,,77.012861,7900.0,,,,3.0,1.0,,,,currency_3currency_1currency_4currency_3,currency_1,,
15069,,1.0,1.0,,,,0.07459,1100.0,,,,1.0,1.0,,,,currency_2,currency_1,,
15071,3.0,1.0,1.0,,,1000.0,86.96404,91.630972,,,1.0,1.0,1.0,,,currency_1currency_1currency_1,currency_3,currency_3,,
15075,,1.0,1.0,,,,227.0,75000.0,,,,1.0,1.0,,,,currency_3,currency_1,,
15077,1.0,1.0,1.0,,,2.272265,9515.1,2.272265,,,1.0,1.0,1.0,,,currency_2,currency_1,currency_2,,
15079,,,1.0,,,,,499980.0,,,,,1.0,,,,,currency_1,,
15085,3.0,,3.0,,,10.0,,10.0,,,1.0,,1.0,,,currency_2currency_2currency_2,,currency_2currency_2currency_2,,
15087,,2.0,,,,,20.7248,,,,,2.0,,,,,currency_2currency_3,,,
15101,3.0,5.0,5.0,,,1.446771,11621.6,1.8953959999999999,,,1.0,1.0,1.0,,,currency_2currency_2currency_2,currency_1currency_1currency_1currency_1currency_1,currency_2currency_2currency_2currency_2currency_2,,
15103,1.0,,1.0,,,500.0,,500.0,,,1.0,,1.0,,,currency_1,,currency_1,,
15107,1.0,1.0,,,,46.3,0.051612,,,,1.0,1.0,,,,currency_1,currency_2,,,
15113,,4.0,,,,,8980.24,,,,,2.0,,,,,currency_2currency_1currency_1currency_1,,,
15117,,,2.0,,,,,75000.0,,,,,1.0,,,,,currency_1currency_1,,
15121,,1.0,,,,,3.0,,,,,1.0,,,,,currency_2,,,
15123,1.0,,1.0,,,3.0,,3.0,,,1.0,,1.0,,,currency_2,,currency_2,,
15125,,,2.0,,,,,2000.0,,,,,1.0,,,,,currency_1currency_1currency_1,,
15129,,,1.0,,,,,13000.0,,,,,1.0,,,,,currency_1,,
15131,,2.0,,,,,9.960734,,,,,1.0,,,,,currency_2currency_2,,,
15137,1.0,1.0,2.0,,,0.249,1852.52,1500.249,,,1.0,1.0,2.0,,,currency_2,currency_1,currency_2currency_1,,
15139,,2.0,4.0,,,,12.196587,9000.147285,,,,1.0,2.0,,,,currency_3currency_3,currency_3currency_3currency_3currency_1,,
15147,,7.0,,,,,3.3813370000000003,,,,,1.0,,,,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,,
15149,1.0,2.0,1.0,,,1000.0,1.583356,500.0,,,1.0,2.0,1.0,,,currency_1currency_1,currency_3currency_2,currency_1,,
15153,3.0,2.0,3.0,,,509.345797,259.309507,10.174179,,,2.0,2.0,2.0,,,currency_2currency_1currency_2,currency_1currency_2,currency_2currency_3currency_2,,
15155,,1.0,,,,,400.0,,,,,1.0,,,,,currency_1,,,
15173,1.0,6.0,4.0,,,1000.0,51.404168,100500.0,,,1.0,2.0,1.0,,,currency_1currency_1,currency_2currency_2currency_2currency_2currency_3currency_2currency_2currency_2,currency_1currency_1currency_1currency_1,,
15177,,2.0,1.0,,,,7.438701,50000.0,,,,1.0,1.0,,,,currency_2currency_2,currency_1,,
15181,,,1.0,,,,,15000.0,,,,,1.0,,,,,currency_1,,
15183,,1.0,1.0,,,,24.469,100000.0,,,,1.0,1.0,,,,currency_2,currency_1,,
15187,1.0,,,,,400.0,,,,,1.0,,,,,currency_1,,,,
15193,,3.0,,,,,320274.01,,,,,2.0,,,,,currency_3currency_3currency_1,,,
15203,1.0,2.0,4.0,,,0.033142000000000005,4516.17,2.002142,,,1.0,2.0,2.0,,,currency_2,currency_1currency_2,currency_2currency_2currency_2currency_3,,
15211,1.0,4.0,2.0,,,500.0,662.714,47.736273,,,1.0,2.0,1.0,,,currency_1,currency_2currency_2currency_1currency_2,currency_3currency_3,,
15219,,2.0,,,,,5096.3099999999995,,,,,1.0,,,,,currency_1currency_1,,,
15223,1.0,2.0,2.0,,,500.0,0.1872,6500.0,,,1.0,1.0,1.0,,,currency_1,currency_2currency_2,currency_1currency_1currency_1currency_1currency_1currency_1currency_1,,
15227,,,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,
15229,1.0,2.0,1.0,,,4000.0,0.2755,2000.0,,,1.0,1.0,1.0,,,currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1,currency_2currency_2,currency_1currency_1currency_1currency_1,,
15263,,1.0,,,,,15.0,,,,,1.0,,,,,currency_3,,,
15265,,,1.0,,,,,49975.0,,,,,1.0,,,,,currency_1,,
15269,,1.0,,,,,0.083799,,,,,1.0,,,,,currency_2,,,
15277,,4.0,,,,,569.477847,,,,,1.0,,,,,currency_3currency_3currency_3currency_3,,,
15289,,,1.0,,,,,1950.0,,,,,1.0,,,,,currency_1,,
15291,,,1.0,,,,,1.0,,,,,1.0,,,,,currency_2,,
15303,,,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,
15307,,1.0,,,,,6.087999999999999,,,,,1.0,,,,,currency_2,,,
15319,,1.0,,,,,4.0,,,,,1.0,,,,,currency_2,,,
15321,1.0,1.0,1.0,,,0.2204,1676.34,0.2204,,,1.0,1.0,1.0,,,currency_2,currency_1,currency_2,,
15323,3.0,5.0,4.0,,,0.06137,296.269553,0.08337000000000001,,,1.0,2.0,1.0,,,currency_2currency_2currency_2,currency_1currency_1currency_2currency_1currency_1,currency_2currency_2currency_2currency_2,,
15327,10.0,30.0,32.0,,,0.542309,18582.380000000005,3.3494759999999997,,,1.0,1.0,1.0,,,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1currency_1,currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,,
15331,,1.0,,,,,19.95,,,,,1.0,,,,,currency_3,,,
15333,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
15337,1.0,1.0,1.0,,,0.908717,3242.84,0.908717,,,1.0,1.0,1.0,,,currency_2,currency_1,currency_2,,
15339,,1.0,,,,,11000.0,,,,,1.0,,,,,currency_1,,,
15343,,,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,
15347,,3.0,3.0,,,,39.61334,250000.0,,,,1.0,1.0,,,,currency_2currency_2currency_2,currency_1currency_1currency_1,,
15361,2.0,2.0,2.0,,,100.15,0.33415900000000004,200.15,,,2.0,1.0,2.0,,,currency_1currency_2,currency_2currency_2,currency_1currency_1currency_2,,
15363,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
15385,1.0,,,,,100.0,,,,,1.0,,,,,currency_1,,,,
15387,2.0,9.0,3.0,,,6.567430000000001,39.52300000000001,29.511430000000004,,,1.0,2.0,2.0,,,currency_2currency_2,currency_3currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2currency_2,currency_3currency_2currency_2,,
15397,,,1.0,,,,,20000.0,,,,,1.0,,,,,currency_1,,
15399,,3.0,1.0,,,,1.572174,0.6973010000000001,,,,1.0,1.0,,,,currency_2currency_2currency_2,currency_2,,
15403,2.0,5.0,4.0,,,85.0,0.151805,680.0,,,1.0,1.0,1.0,,,currency_1currency_1,currency_2currency_2currency_2currency_2currency_2,currency_1currency_1currency_1currency_1,,
15427,1.0,3.0,3.0,,,0.15,9157.828115,2.260217,,,1.0,2.0,1.0,,,currency_2,currency_2currency_1currency_1,currency_2currency_2currency_2,,
15429,,1.0,,,,,102.0,,,,,1.0,,,,,currency_3,,,
15439,1.0,,,,,500.0,,,,,1.0,,,,,currency_1,,,,
15443,1.0,4.0,1.0,,,1000.0,28.749973,25000.0,,,1.0,2.0,1.0,,,currency_1currency_1,currency_3currency_2currency_2currency_3,currency_1,,
